date,0,1,2,3,4,5,6,7,8,9,10,11
2006-09-30,1.8308955518400556,3.2964629285697837,4.142925059755393,4.22427421762607,4.079870308877295,3.2650375885356353,3.287819310603484,3.007497290831983,3.2818353482883915,1.3679242289071019,2.3790185621681705,4.011612964558651
2006-10-31,2.25295869113128,2.9891704342793277,2.521372776358659,3.0772583886778673,3.040615684823193,1.5411814326575335,2.666871484071245,2.8500118568900117,1.8480190283411295,1.9026777945758917,2.5704957281141123,3.552018479759654
2006-11-30,2.395239662193423,1.939454228412663,2.2572114261226837,1.9714869091488012,1.8049553239661245,0.931887581448631,1.2692953527915862,1.5302188167191664,1.3594203137517387,3.1228194818292803,3.0797467812384047,3.6543757712100557
2006-12-31,2.1139874461062025,2.319245967005463,2.187917218553555,1.316915827665203,1.4033937606814668,1.0829748816886342,1.4788960844975667,1.7480939734742331,2.3132149200817165,3.2140589192386444,3.750524715783057,3.811627914952332
2007-01-31,2.266094787736902,2.0731225737634573,1.501767926111502,1.1258915021552958,1.6349200649724318,0.9076459527435111,1.5262713445116145,2.4869631219514985,2.937796089439865,3.5567791167509135,3.2545170682323237,3.8359331174017153
2007-02-28,2.268323918775883,2.080669843354345,1.3948079316143895,1.429706628403327,2.0560376881243343,1.2707475109897473,2.041837596601384,3.593553566053161,3.5109495433472424,4.018535025153425,3.3584246778261315,4.064220832424971
2007-03-31,2.159465536269032,1.5962626492063166,2.2156849133498966,2.628016812578042,2.296088709018284,3.8955599194094583,3.6367884324900692,4.321318869934318,4.625035875928847,4.762686194908568,3.5859394954614823,4.076610771050433
2007-04-30,2.574461148098739,2.036605013434466,2.1934315015258954,2.725992067336736,3.0561119745174192,4.1191928465743715,4.286161939685538,4.405791216218271,5.021417911114848,5.287833230899737,3.389535622472824,4.043345957231905
2007-05-31,2.868867990430665,2.8055063433650433,2.8098323174118502,3.5420165954858,4.0079708573942465,4.547747027850836,4.6587315231213955,4.034869584392887,5.259502587179816,4.622950079462958,4.058954958521642,3.872234722060923
2007-06-30,2.6887341032815657,3.0809460745910333,3.4367112272641562,4.250922089421802,4.299639866568007,4.519549028537918,4.521892227028592,4.644081067491661,3.731775024481539,3.6797782867114,3.4543842748205886,4.0546037884848625
2007-07-31,2.663643006191595,3.578013132922539,4.068561139674466,3.756567747246558,3.9321004597239444,4.227398325444069,4.331223806957737,3.807640163813892,3.4396947502684196,2.470161082911202,2.6436242678107695,4.267823397019104
2007-08-31,2.9084551604544053,4.054279458881944,4.199780990277575,3.4390757294553826,3.956843087792352,3.6472909762503067,3.2953262829931016,3.124341193665533,2.5341594049924754,2.1446966946506,2.3369552090394823,4.184444890142175
2007-09-30,3.7981066168914626,4.24700002063055,4.0965892107482045,3.4524273988534833,3.3857195820550072,3.295483195483183,3.136184224169183,3.022702623794543,3.2111049713782385,2.620435082048385,2.7810152283494753,3.9393651311288664
2007-10-31,3.891945811301863,4.123331780897903,4.131221978059223,4.318571077506321,3.0383444117391836,3.119854954173416,2.5735381596976614,2.4899978930640816,3.037773318136634,3.313441926657719,3.6766968423967206,3.3138794867836783
2007-11-30,4.635632556660079,4.367850856606122,4.101252131305491,3.3282227322949693,3.6134009516366534,2.9368383339866484,3.5697257077643236,3.350062348499769,4.570926697842244,4.979585431480095,4.950505627097153,4.20860626799293
2007-12-31,4.061516263298246,4.1604570198109165,3.3475146254343584,3.4863745259313697,3.1514538496319378,2.7778556041255915,4.149819123486552,4.324797132098323,4.407447325019591,5.041358988349566,4.5498457852159575,4.173121762783465
2008-01-31,4.204759407958973,3.9800764905568795,3.576876472001718,3.272037644082864,3.249978663705709,3.4983351878344298,5.148919183865174,5.081404928634399,5.327487012554696,3.5354524638917137,4.942152726523587,4.676304893596233
2008-02-29,3.4631730559695892,3.514456568074078,3.699995036056083,3.286532288480738,3.2180995787418225,4.425656908434841,4.9981431459008965,5.200631880316529,4.463297583535206,3.3326045669888997,4.292995933164021,4.736335893350386
2008-03-31,3.764529108336359,3.605584172147311,3.7368369567131214,4.153222856442082,4.001808767791855,4.419582969505569,4.677195259243059,3.4881221948866457,4.890139910945914,4.631409387608548,4.1052539542423485,5.302333310091937
2008-04-30,3.829532466837933,3.8962140992505954,4.081163490974852,4.858417933258133,4.543814179860766,4.466597726981421,4.184727303547331,4.1640301435654195,4.005303092696484,4.272204135615993,3.0435475840417805,5.300479032680424
2008-05-31,4.389015622631753,4.989814564371976,5.092618132023966,5.091184161274731,5.294438242406862,4.673547618406407,5.0182994465272355,4.746578050769879,4.859519797576951,5.409841925878587,3.9592535155912887,5.365151478254132
2008-06-30,5.527636405343242,6.053780621588363,5.9395615484631135,5.990909144525681,5.741381828761054,5.998458957141303,5.562763780562601,5.685755774579102,4.913127778079834,5.231364800957705,4.126961721688984,4.0648136098098995
2008-07-31,6.194288673038066,6.404184867129708,6.346823021986599,5.9640514721903815,6.423640083996846,6.078633869772833,5.9782267259841735,5.367122598910288,5.038577934999024,4.770750092097359,3.452070157390721,3.5829665619340667
2008-08-31,5.30218393503931,6.041377178629031,6.180543586913873,5.8073009273244836,5.495198850223743,5.373868012081634,5.0039570682299805,4.689281535167766,4.504591093311798,4.694653258805389,2.7374507457065307,3.6389463718733914
2008-09-30,4.924642679877404,4.505607854044467,5.151879085390855,4.853386213609453,5.0108572631405455,4.454804738905349,4.334814921541185,3.816891825603391,2.9567567581701413,5.340401114845126,4.415533328568471,4.386185807295244
2008-10-31,3.1583523073474145,3.3356247143316025,3.4719917203792674,3.4028154025514206,3.192001185280586,2.7970638817086373,2.877773749231523,0.7469114960619837,0.827836496099142,2.0925173821294827,3.1937297263969837,4.1432965330527365
2008-11-30,1.273048650842451,0.8743196197786882,1.1126480432174146,0.4096982510978103,0.16074003103210657,-0.25252050421188355,-0.24279325832081508,-0.14262995965562267,0.23385876430924896,-0.09514349698985337,-0.42725879101711584,5.259784260478411
2008-12-31,-0.46380536070490636,-0.5106911775421842,-0.945062157354801,-1.3919990344201594,-1.8865496346697457,-2.512196363289396,-2.768462537030042,-1.8074426194686213,-1.5225902768665267,-0.46689308072577157,1.0285825082702034,4.080883330667322
2009-01-31,0.09888631955683605,-0.42853131850858794,-1.1867404781241098,-1.84599428082993,-2.653986062117912,-2.705690002687442,-2.0183614313023592,-1.389059079004718,-0.2669835198294102,1.8960367354084358,2.402591520916306,4.075702929283092
2009-02-28,-0.07711414748263883,-0.6360856080951963,-2.3137866231642623,-2.5365136170842986,-2.7673554310125486,-1.8930992853458968,-1.4672255384446629,-0.06314768242420664,1.972010308455896,3.373842433680676,2.6368788872550732,4.038720531579561
2009-03-31,-0.7408815823598972,-0.9193040415393874,-2.2105530442660304,-2.9846351780699583,-2.249110375978343,-1.6232779350629585,-0.2919059619380241,2.0471992979020985,3.0674331762112312,3.245353778260059,2.43073245339667,3.949964988624461
2009-04-30,-1.1532217417658888,-1.7787569087881907,-2.460234216868278,-2.080913872715402,-1.524275194532488,-0.41600688889444376,1.797934303916961,3.346335850782272,2.7920941972594573,2.7491405169560617,2.3259956159964403,3.6474622224934636
2009-05-31,-1.9614992815775005,-2.3271729243067303,-1.7406624525293088,-1.7461368414617828,-0.6820691981203689,1.711786251763294,3.2070884715424115,3.196160386636991,2.470410840043859,2.6565526187646964,2.2224580718115314,3.3493787853761536
2009-06-30,-1.6860996766206866,-1.19930957178862,-0.8873288878985112,-0.014556914184692623,2.172206859693193,3.736051341523024,2.9907018614620378,3.5757094274338543,3.5151573597819112,4.125900763636944,2.8256316493465508,3.0645591997674226
2009-07-31,-1.334104659789832,-1.1452664905360443,-0.2858819868467163,1.4810937193669744,2.551804826721973,2.7867514202080983,2.5118708718077443,2.5529351803923674,3.4196872070683275,3.7919694676353024,2.0114685357261597,2.7524896767021634
2009-08-31,-0.7038175232292091,0.8596608418557377,2.3445690166923217,2.9511686646748347,2.180088444372565,2.210849292563481,2.5671730327077573,2.6827637669597673,2.458805527797409,3.119065291210416,2.5565612164082054,2.8242661663647737
2009-09-30,0.07051919143390245,2.8309405549237043,3.9309191667571888,3.553024441115639,2.1449958371886897,2.176354914997911,2.783184114761503,2.598833399818266,1.5974890207674624,2.425559036688468,2.3639235502336984,2.8559770361257475
2009-10-31,2.3044974370655007,3.3419119525310634,3.3716118168152716,3.63889898022264,4.064739485443731,2.9031574610812463,3.6865576327752834,3.518672940911738,2.507445471373642,2.3203789999698006,2.6753018655148457,3.30119340021344
2009-11-30,3.313096175540079,3.170689414104725,3.1098826743023165,3.6460052049422496,3.8196847110641396,3.055375923394433,2.7745729288366108,4.120485198440743,3.774832690883074,3.5068125134337795,2.322049057897528,3.6017848740846214
2009-12-31,2.665228441732458,2.826454529112257,3.4120343745115362,3.0749676440514286,3.678343044065842,2.873412186268045,2.783899949197085,4.380740711494246,4.5438089029654884,4.935200782308916,2.9912773948441465,2.869713537521726
2010-01-31,2.4897173821769654,3.1010426830571545,3.1828395216031242,3.8182449752686276,3.962115119064019,3.876125730987887,3.5652760551797074,3.4520779170166134,4.178698768448071,4.689735937302157,3.896707691088576,3.0239317741194185
2010-02-28,2.278966362624871,2.5816566077241316,3.6128862152983463,3.2185673037495137,3.5001762245142523,3.188309389892938,3.5396637771498978,3.8412682851139657,4.143198069471827,4.395727137659429,2.9193822969721395,3.5658003398045603
2010-03-31,2.511595992973623,2.4461261497480757,2.7874600190747323,2.468376217079464,3.083820206132613,3.558840261282474,3.551959278536909,3.4004500729300715,3.3805959075591105,5.433540440993735,3.787805265654312,3.4702888584463327
2010-04-30,2.39499719876166,2.166080078430919,2.078782630859086,1.7758681527856046,2.704263848870727,3.18336151919115,3.7075407237107005,3.719904119625989,3.228801577676453,2.815136296146322,4.232766156485881,3.478530269620659
2010-05-31,1.585945233712565,2.19180923338089,2.1853423787145987,2.210898109595233,2.826611704484161,3.1801142886823968,3.9606392369958976,3.5802436154284063,3.338948450152919,2.9937301268663057,3.593821684670626,3.9903812675858017
2010-06-30,1.44025922567866,1.768060122114655,1.8209255464846414,1.4625152930242717,1.390150024616755,2.9898074160688686,3.0391234109617433,3.314532272424839,3.281689988920591,3.095032946327904,3.140969704365416,5.103382529817174
2010-07-31,1.2887724630070854,1.6536364634991203,1.8528666999976038,1.2918148170477455,1.4005880927776726,1.9988962776679113,2.249313504173398,2.444007138959848,3.6057608751112267,3.770005794252724,3.095058289061188,4.78717943744476
2010-08-31,1.443629231826164,1.4596186942476819,1.9381888877877043,2.0061585310245955,1.648407463368412,2.3023691737025933,2.0425561022449115,2.0950843675411037,3.135440576366851,3.6618725402553545,3.9892639379368795,5.08171167392619
2010-09-30,1.397833319553801,1.489002438650292,1.535925409438085,1.4473858628963907,1.4829513935317038,2.2167190131266152,2.5554831964779448,2.577372388790996,3.091529874405802,3.5342995631047853,3.5259210541665627,5.382103878298672
2010-10-31,1.360653535168257,1.4567514247560098,1.2149056442911703,1.8944193499306217,2.2725363835120906,2.485467030329703,2.656221094927288,2.4809982881836756,3.5697677943106902,3.480755913943767,3.5880661465007515,5.181374062894721
2010-11-30,1.5753456300712125,1.157768608293184,1.4443736455055776,1.2788767968235155,1.5252863087776674,2.3587211610720646,3.1537923893003237,3.79012619698125,4.63786564802904,4.106199081950623,3.317823770245174,4.914133229490608
2010-12-31,1.5449664923163762,1.6709086997499072,1.7376962400668727,1.460852298173487,1.9112283692555834,1.3989631093612553,3.382766670415323,3.7590941651238907,4.805562004206131,3.3655918618816205,3.8613993977061125,4.657747782170453
2011-01-31,2.0885079352367586,2.2809281411721045,2.302144504585878,2.846992140149411,3.187284840130004,2.7156239915011584,2.943548090221411,4.090218011461919,4.0536145060372055,2.7220600640902393,3.93800660138283,4.338140271851599
2011-02-28,2.132041692287172,2.7708772738093,3.324913284212284,4.172451874155674,4.180480150649156,3.7451828566631074,4.125749590909181,3.6777578767840278,3.9066708383322637,2.7505008240214828,2.8387850696894263,3.62707461982779
2011-03-31,3.0956807680951197,3.7125586037658698,3.6631584183188246,3.398820204713366,3.3843309823572,3.6730277684346,3.745820020942066,5.316737376072429,6.193367534484871,4.526326185989921,3.6027128683813427,2.496581202344973
2011-04-30,3.6622623877696325,4.076324708785382,3.866082196036364,3.7225605761152845,3.905830339654888,3.9254671700101493,3.8230755095631315,4.823913195151328,5.460887137739983,4.7331699415597015,2.322690950583819,2.7722787682402714
2011-05-31,3.9977095546947354,4.295852631263888,4.173435301587921,4.375331207218182,4.445678744876287,4.425015464496808,4.504355988074643,4.250324732700726,5.267734314638032,4.390071294501505,1.3964265649644865,2.742241128093931
2011-06-30,3.7094941159953856,4.00559013938332,4.391945745596447,5.398460377402143,5.051072211038211,3.952214313746602,3.644566240563589,4.902187963967685,4.8974175859139555,4.012092762358121,1.649468383391937,2.707167760415258
2011-07-31,3.7722022277858756,3.796248039097707,3.6561085801324666,4.025973991732763,4.187952358765144,2.814803954375898,3.187878014231233,3.7537764963568936,4.623785520511898,3.4058597601553235,1.9761741732435663,2.725782271090921
2011-08-31,4.021420020421304,4.033686206295404,3.960565330488302,4.026366734338277,3.590050380451728,2.5359100102973033,3.1181901837752974,3.4206999110271044,4.038502906759575,4.459780655545069,2.1309291992539716,2.866287516708009
2011-09-30,3.991852572725703,3.9842144699962923,3.899949154782896,3.906514973179935,3.772837596792867,2.7056218587352907,3.5071020541535596,2.4570065893175825,4.187278317551221,4.69513167501393,3.7652461905693713,3.184862285204934
2011-10-31,3.7386579784732468,3.33878926730646,3.4861894802081435,3.4433084500867386,3.285754905857822,2.784125255109613,3.0094066303340026,2.6842945904985904,3.3739376833344767,4.526495624114966,4.121328881026247,3.2021689845874004
2011-11-30,3.4362373478235564,3.011993540965765,3.2052721564648987,2.4370154006060862,3.3414307110332184,2.5955765746648223,2.6059425340321796,3.039859011991941,3.1990450397079138,3.97360490166239,3.817776643937862,3.24549718854103
2011-12-31,2.8633431153166784,2.625677120966791,2.200695069532736,2.1137203011893035,2.59263342627125,3.2341809891026383,3.1827211419675665,3.1905968743847164,2.7769671083891825,3.3704968194814775,3.2674375099490067,3.9496915711856477
2012-01-31,2.748809967804235,2.2233310428793356,2.3913621995551924,2.3581316278438087,3.351064150862014,3.809300956940335,3.3422130912551187,3.4583070724209346,3.416056634950953,4.059908281428147,4.350113463601714,4.310041769838425
2012-02-29,2.2910684783889104,2.014877553466329,1.830103333558633,2.299784576219308,3.714813032199565,3.9805740666363767,4.281017791687831,3.5910738462226415,3.8751144611326027,5.254332354852949,4.9967125355447015,4.115041690420699
2012-03-31,2.6209593734171293,2.0270840459411463,2.3571797818220253,2.353581867628886,3.2565778312659646,4.163884640293756,5.529133657165892,3.450259473000338,4.781220459268553,5.4476925518783945,5.100759202749291,3.979879277291703
2012-04-30,2.0831085185309495,2.355805181469457,2.6738406519666134,2.269584840987016,2.932171707061461,3.1966838838001737,5.760439400946637,4.40763158192388,4.55060636949966,6.42544404194154,4.534657084486549,4.011897857875698
2012-05-31,2.2178662371818776,2.382884261208638,1.9365653616919474,2.0771845199416146,2.8886012754314847,3.2028280299172374,5.75988892485513,4.20352773752454,4.072951439769339,5.434061888667497,4.145742049715143,3.9308730488921473
2012-06-30,1.734619140086761,1.7624611755689246,1.6417045143145397,1.8872691334106777,2.37270754411488,3.357442430673848,4.795515478933411,4.187873037018494,3.4251263589595937,3.3178843179092032,3.6352208202127514,3.4987807187765005
2012-07-31,1.440508988254492,1.4804310595631218,2.274128029247211,2.5488314463160013,2.4445895014626924,2.8732547733961775,4.242521632068668,3.3234097369002056,2.8951618637519467,3.373982407989333,3.320122530128907,3.551139821923057
2012-08-31,2.119640750916275,2.287038380866893,2.876458319870075,3.094148774909893,2.6970641958849684,2.888145259766157,3.945908726914154,3.854529982801208,3.67657054029369,3.7173410908528512,4.644005218813457,3.48853606304424
2012-09-30,2.660559495374417,3.2558230623469435,3.0494239235737797,3.21021462636861,3.055291657220561,2.6766018522805592,3.5951485526296394,4.107971507383298,4.039918739803311,4.254617424906094,4.249599552832107,3.2255029002202833
2012-10-31,2.382436021183744,2.6611614561213446,2.8671154421565515,2.8351453442070422,3.2104057954311918,2.583295179252322,3.441042511431153,3.5996366274926874,3.5495145395622907,3.683576126175124,3.308392748049945,3.0235329327206206
2012-11-30,2.331541973311753,2.0686104311292706,1.7521259840280163,1.5447435415072406,2.575873634594626,2.0934834951296932,2.6983197354690005,3.615737218005684,3.494632844135295,2.9883398811791846,2.6890930009883576,3.5671292181604954
2012-12-31,1.5885040113060835,1.8080422240741907,1.5519684724731713,1.5357852620015549,2.572563549841005,2.329865506189601,2.7501911911747112,2.7069085134060686,2.750634660315055,3.3987402041299615,2.737564678932005,3.8167878155855823
2013-01-31,1.448047513806542,1.2237558892957499,1.606172248851739,2.642522694197799,3.2319202372269165,2.8449868077786813,2.285518498203365,2.3777623310536944,2.9635244268899816,4.275964086395894,3.6517373417806054,3.8631270570556686
2013-02-28,1.8137779606436044,1.5691071398890755,2.3424407016861646,2.9947238946033594,4.08208575460321,3.4167698627008374,2.4004865898202237,2.4185396288953744,3.8558222910612927,5.664727204956375,5.307551634794068,3.591480432240161
2013-03-31,1.3437138842982532,1.4344128213703455,1.7930720377837488,2.1460875981988448,3.1711526208741256,3.0852081811801044,3.0207885434605912,2.4331277174114034,3.8998727250335694,5.85581884719738,4.531743962611567,4.2403300689293895
2013-04-30,1.3475177124282682,1.4582189392198763,1.6572974605106225,1.5525016711214659,1.8189190736098382,1.985303957720555,3.0067879107447677,3.293179348860146,3.281113835414051,5.310083071011848,3.917204042041574,4.334806233606937
2013-05-31,1.704192535603593,1.985436604602776,1.2151063010964014,0.9302238520293122,1.690200159603291,2.3358444306086334,2.573582946897355,4.022112975855925,3.5796445717077248,6.2605557093821265,4.247539948567561,5.102928751022403
2013-06-30,2.1823941742945863,1.736832383938711,1.2072234975364697,1.0902981510184473,1.9154556587182587,2.7805426862152496,2.871052867655454,3.2716857676876563,3.665194837020257,5.589919490371972,4.450498657707966,5.020965575529529
2013-07-31,1.6863772415414788,1.6157040571308943,1.443761437734265,1.5616883480287924,1.9830047088623168,2.5720002143156537,2.5247735711827666,3.5297135578986416,3.666093829530322,5.375714805612879,4.375769128079144,4.185589526241489
2013-08-31,1.311011306403691,1.9530831220314948,2.3849411554120814,2.313964544616592,2.064804961609054,1.6000874517967192,2.177119415328289,3.496923042757872,3.2343206638239925,4.83198517448317,4.385201925047038,4.6723886245889
2013-09-30,1.45344982984358,2.1776676693696184,2.6239932216347803,2.816119748542127,2.064768220762136,1.9044542131653324,2.203078976166928,3.02428068696842,2.5579647768917435,3.764343160188378,4.236913217350141,4.754169046787559
2013-10-31,1.4634815552891518,1.616887403774448,2.141936413901983,2.32305102627572,2.59210307177788,3.4563933386686423,2.056236271698712,1.7907245284411868,2.0874910323046425,2.778930443013506,3.2188701267406263,4.5791912508841905
2013-11-30,1.655182667833992,1.5768355090224067,1.4968492936362015,1.9216546759145885,2.2191487149266274,3.1613748960763957,2.6026599270703827,1.850549142761217,1.9862606750584286,2.1614570688438253,2.329578048666476,3.372877248601913
2013-12-31,1.5180605169454482,1.2142033572835387,1.7718643460890062,1.9321428656337731,2.1214326736252573,2.4063577136923415,3.2537271141990654,3.2130112104476307,1.9526109941714567,1.6005177111021271,3.6370928158796016,3.526394245326418
2014-01-31,1.0764129094368409,1.7138462362289153,1.802048218985893,1.6148828258731742,1.8790623584098252,3.2347218395085537,4.1370308707848915,3.6294113800691794,3.4796334077088718,1.8230705363320165,3.2322947383112215,5.0483636987080205
2014-02-28,1.1520283965959237,2.191643261244784,1.794633422869216,2.0322748135958033,2.042393894623999,3.388885009611188,4.4120537578724415,4.589984853252921,3.3694225173510386,4.026135178983303,4.0835956149175265,5.903821299529489
2014-03-31,1.7934734957431995,2.34270314241469,2.3008000330402583,2.470723004601435,2.4843649937945247,3.226743561374168,2.768029847448021,2.738834650673067,2.806892487879175,3.798235730364902,4.374600150009256,6.070270157535846
2014-04-30,1.989897625414074,2.124025298231903,2.1238634250203146,2.5128739961843,2.308084641473205,3.5580150090344134,2.3833503356520036,1.8959594315570747,1.700279505826037,3.029133642779645,3.559561410464271,4.712014999174481
2014-05-31,2.059594126227769,2.3467664135985693,2.473425519400672,2.48102357232404,2.515420651675069,3.0963091945938124,3.2203433756082305,2.1472607687124015,2.0283411852707065,2.831892092801235,3.281836813184473,4.1865398863438115
2014-06-30,2.2010812728316074,2.143054401385118,2.3802612268816667,3.1345519572596077,2.463277665957899,2.231790141402028,3.4938371406391013,2.944391790183778,2.553905640596811,3.1929056454641205,2.8641241800387505,3.2005468222347377
2014-07-31,2.1875680742549872,2.187100655586071,2.556649814245064,2.979918052025279,2.8382722754696528,2.4112983623808435,3.1117325280004087,2.473869226102256,2.6091752460006092,3.520818880408931,2.9139947243078583,3.663551247437936
2014-08-31,1.868380584676637,2.407721583296325,2.7307447325665284,2.6220537494648943,2.527915622793945,2.850535599726602,1.6233992084267606,1.6913673904707887,1.7025934989978602,2.8421182526209017,3.4563393691479547,3.1145639946027006
2014-09-30,2.0581496474555347,2.1351167468230114,2.412559726540592,2.5985144780066225,2.133064473904007,1.9480008297874551,1.8305117109521678,1.9315526341223883,1.5418745213920924,2.3901011772758154,3.267228587763377,2.857918596276093
2014-10-31,1.8941988570607853,1.938867162455339,2.078621728489773,2.8185981181106237,1.9224918445610064,2.0021683083118758,3.2159850951099522,2.2776208990810995,1.4110780087137402,3.009025276945785,2.3655189542556423,2.4070766374034904
2014-11-30,1.3014879054613915,1.3325404157661227,1.3173672552464497,1.2430462549470946,1.5900563196709634,2.3153877049437286,3.271188314933916,1.4891967547287583,1.521834612186324,2.475836720804268,1.8641134619017734,2.463729210287141
2014-12-31,0.255724494823656,1.1183664093290695,0.5056474289600005,0.546059080292477,0.26674198853953957,1.1739457131487763,1.7879268701847255,1.0722224633719473,1.7918045810739782,1.8978937834190917,1.5605432910040717,2.9904768785074833
2015-01-31,-0.4245136125764989,-0.4712432093938264,-0.8019149862129,-0.780646793677894,-1.0263138530464853,-0.6985598077279743,-0.04128393384459275,0.4361709352957781,1.260796669571689,1.5014913793508873,1.329759894504005,3.0301278647350625
2015-02-28,-0.2772442767158718,-1.0418381587830416,-0.5184503995944523,-0.5192481833178206,-0.4897053311167954,0.4179007236142161,0.4912928506584145,0.9338223573926746,2.4166854763335275,2.7123890891355984,2.6318418054694854,2.398772775841945
2015-03-31,0.09936724961599883,-0.40458391585910897,-0.7495084687976926,-0.3737625541629378,0.04344987941011274,1.6385879361663382,1.7907738767855816,1.7283560649165322,3.383152000784765,3.578989532775219,2.9113733407992757,2.4654081981467337
2015-04-30,-0.31876580131075793,-0.41774009292663855,-0.32984601487057613,0.5691263076709085,-1.0353039561804407,1.040396245305946,2.8479378135844597,2.4304247722132755,3.574834136096249,3.3009324019775854,2.4675190024258193,2.46191026948148
2015-05-31,0.17955317945105134,0.2076517130212936,0.43029330283352607,0.6808155927657544,0.813406620623574,1.8955478484487174,3.3451725743093497,3.5767344668239436,3.62836886162284,3.331181625573837,2.830579622981102,2.386814047656861
2015-06-30,0.30441082400742586,0.8658927758733019,0.6399357782788238,1.1939656439327488,1.707984013191884,1.745852257874353,3.8289300834571947,4.668637903388447,3.726815556514988,4.456331557856741,2.880202928704631,2.3601930384247636
2015-07-31,0.6840894469287305,0.532190553030858,1.1268364917643838,1.1453023632538166,2.3219985320324112,2.9840360092568003,2.4583665595639266,3.0880344593823703,3.146244473445565,4.299643361679594,2.532869239342367,2.3910103325639707
