Date,Personal Consumption,Vehicles,Furnishings and Durables,Recreational Goods,Other Duables,Groceries,Clothing and Footwear,Gasoline and Energy,Other Nondurables,Housing and Utilities,Health Care,Transportation Services,Recreational Services,Food Services and Accomandations,Financial Services,Other Services,Donation
1961-06-01,0.9984595195983379,0.7618396094406062,0.5136804567935245,-0.549703078428249,-0.40807857241665013,0.14161898827395986,0.4532588385473469,-0.2796942010068932,0.34490687514370383,1.6082916368834859,1.6616766467065966,3.181785010581637,2.7039324016899484,1.8731375053214188,2.923753105293328,1.1894446632532336,2.3098812677853
1961-07-01,1.0308104106156237,1.1514642268073239,0.32656869605787175,-0.7443175876289599,-0.383897074081762,0.40790890034558486,0.6723061578811355,-0.2951212763995207,0.3103626645209408,1.4470026373939653,1.2360387192851718,3.3068686721538265,2.7833646921429978,1.909692751655064,3.0691185795814953,0.9835549610512233,3.1014183556556443
1961-08-01,0.9437716754789743,1.5181210141546104,0.3477523324851601,-0.8759927083948889,-0.28713761848750574,0.2265390496686818,0.4363355180793907,-0.4014598540146191,0.2412822427759039,1.3466334164588531,0.6512729425695618,3.3389103077034967,2.5556631171345536,1.884870096790638,3.141955835962141,0.8953113955862919,3.8667907418773697
1961-09-01,0.9999999999999907,3.466171798823641,0.09952145004869571,-0.9123830554836174,-0.42566445182723406,-0.05660270560933697,0.37867647058824094,-0.091374269005846,0.1033354383144881,1.2524907486478805,0.3826906093612112,3.0986937590711277,2.7605779153766705,2.5795502757742916,3.332075946183837,0.712273011897316,4.4815152355668415
1961-10-01,0.8740068104426781,3.5020804438280186,0.021156409334218626,-0.9966067156100062,-0.31862575327286086,-0.6022740065293019,0.2536951246415143,-0.27616680475006317,0.1780074648291634,1.2734775184974407,0.1761597181444446,3.1426502534395437,2.9425020925890206,2.432409526231013,3.227622443235129,0.7821666014861138,4.3839803127728745
1961-11-01,0.542986425339367,0.7540027305448522,0.16097261347508823,-1.0773488206967319,-0.4116792361447442,-1.1607693601749607,0.4049924524133978,-1.1247165532879868,0.15487867836861713,0.9286828300014195,-0.029248318221686047,2.7926107663443536,2.897430944562495,2.9002713704206284,3.4282864800847768,0.7890008593078873,4.451639816451798
1961-12-01,0.548518434743258,3.0626758114984822,-0.019040365575034794,-1.1070883712457513,-0.44984255510570953,-1.379657040719432,0.13039006831705918,-1.9371345029239742,0.10898244808992974,0.9001346658161251,0.21942656524282736,2.4763135228251554,2.8824549014572756,2.6286873468007923,3.7999875614155147,0.8830884651453683,3.8968990716966205
1962-01-01,0.7350446680990558,2.2463085139805323,0.044450088900179485,-1.1403100987174972,-0.5351655560542677,-0.7942278650931229,-0.33482964162190404,-2.047315741583254,0.18334956740961456,1.2259070294784584,0.6593406593406583,2.6986291538075164,2.640158537364946,2.4649670774945265,5.172198652358377,1.268002504696298,3.5699517574086888
1962-02-01,0.9094503756425543,2.4250980392156967,0.12279810298102946,-1.1049849734812864,-0.41126663210644465,-0.3576417993853035,-0.3856536829926741,-0.6741982507288454,0.3038293969272946,1.1963754778422802,1.2322135836878336,2.6479639304372795,2.3474775749093437,2.3879593037921527,5.385526397805902,1.3065248005007166,2.64749046081597
1962-03-01,1.0964788334369673,2.633061991233555,0.12058643085320646,-1.0985398460400542,0.12140552915467114,0.033577704404276834,0.23695376646277214,-1.4389816437597898,0.45847899593098906,1.3164413617382555,1.4991181657848502,2.3378474697077647,2.5826972010177927,2.615203498150001,5.383512991463648,1.556268084773583,2.568589706196903
1962-04-01,1.2667533789515364,2.304865134242805,-0.021151039573590835,-1.1370849525757984,-2.0466213403635347,0.31411263181512755,0.4792273380764515,3.1586911291847724,0.3895062435559709,0.7759046342667787,2.2667059169855746,2.645991891315158,2.6250556155850893,2.219058784123267,5.633715139442238,1.648566294241726,2.5613121380543453
1962-05-01,1.271689368676886,1.9118148297338249,-0.18810500063404392,-1.2277055881614052,-1.976353108422027,0.5860475600135397,0.26675497176075946,2.1384355655599303,0.28067361668004953,1.0504053577723012,2.3105224429727875,2.157764414573751,2.4786053882725834,2.44290136367439,5.771862171911934,1.6927997503705339,2.081117149875236
1962-06-01,1.282340978420519,1.80841871373904,-0.27453382045488683,-1.193335987224705,0.29863184943398335,0.8654825206471246,0.5764484879737787,0.5329094988780888,0.19477543538037878,0.8652831516004174,2.8272713886025516,2.404696230285026,2.5947724827542573,2.8499791057250254,5.440029706646849,1.6425346411334432,1.0473413642292766
1962-07-01,1.0090191657271819,1.6644617419930587,-0.18811692840989563,-1.1136255359695015,0.35760163871818207,0.2764768944309826,0.29721498550618103,-2.0072148737396978,0.2119979373173611,0.857223159078133,2.839070314798491,2.2068673764365707,2.354500694356769,2.923294744732232,4.657315122431388,1.667445846968978,1.067213366033099
1962-08-01,1.064488876372873,1.4954187478932355,-0.30005916659623666,-1.0304881404435702,-0.26020886097907675,0.7515398090071714,-0.14847946034132506,-1.3832905826309825,0.24643246031290766,1.167041619797528,3.1617647058823506,1.9358017738983553,2.183625951796623,2.9333333333333362,3.590653290922435,1.5412158480579015,0.2382767823103317
1962-09-01,1.4345184518451788,0.9879920960632184,-0.25172931694626294,-1.1748251748251672,-0.06255864873320208,2.1804383530611178,0.992564919605907,1.4267422718126832,0.389975339794677,1.1456283384874788,3.2111436950146537,2.041247272471311,2.196836555360279,1.8611961287120493,2.835239717692876,1.6709411673272703,0.17635012135920303
1962-10-01,1.3334083492742113,0.05481955230699157,-0.1819066353618007,-1.0801497783188987,-0.13897574873184335,1.846084149725335,0.9608684490409669,1.6338964275823833,0.4012381061561406,1.0748155953635439,3.3264947245017633,1.7410839651783159,2.0890668001000727,2.4160185338408207,2.2359570987093242,1.761738455568493,0.3745460767724312
1962-11-01,1.400765076507644,1.2780635028178966,-0.188204445008335,-0.9170006303516864,-0.29527217146628987,2.1332123000113543,0.482197205823032,1.109989909182648,0.3951890034364207,1.0957364613331375,3.6571094207138675,1.8252018252018363,2.340279081409177,2.2333937695730923,1.976737178328207,1.8136722988683784,0.21109885512153245
1962-12-01,1.3328834148810635,0.7973503434739879,-0.14388793668928826,-0.934820450003224,-0.13556258472662058,1.3026733121884937,0.16690204134034073,3.811032426388344,0.47556294046867825,1.1168867659454953,3.4301561815793367,1.2677733417384545,2.1465119181330414,2.4707626420688427,1.6357100059916097,2.0295917576884244,0.6159344524076537
1963-01-01,1.3863942523574309,0.6421877400522233,-0.15656405373954949,-0.8713210887364398,-0.12496528742017812,1.7195692619946985,1.1979916565141966,2.229447282861126,0.4232199027738154,1.1410570528526445,3.2751091703056714,1.2369837165420212,1.8809167912307123,2.611632888449499,1.0796701666963409,2.117792549080236,1.2186775162553676
1963-02-01,1.2091356918942986,0.7688066650330729,-0.2051173609642508,-0.856328623602746,0.05552470849527429,1.3459705008131817,1.222277528897745,0.7980187121629034,0.3372006629707807,1.084295208114721,3.129981162150429,0.8227009691138434,1.7466434609646868,2.611480660261145,0.24841781510617847,2.293613406440629,1.5231232605131715
1963-03-01,0.9951361323866542,0.6406149903907777,-0.3718886024595401,-0.5364430410134278,0.03118070953436925,0.660139860139852,0.6597031335898835,1.7407580720636233,0.13691596782475277,0.9500523925951746,3.0697943816970583,0.8566652737150099,1.7983380875604784,2.4502171597148346,-0.11825223201087669,2.163868781764996,1.097630331753542
1963-04-01,0.8711676997822014,0.5175668270109046,-0.2052084875922937,-0.5459811262361759,2.0185565549968136,0.13978975620667708,0.8878453241369353,-0.6600660066006688,0.5991098938719641,1.2528872401483762,2.5906735751295296,0.2910401219596689,1.771336553945258,2.5313344802162487,-0.5893099180859297,2.075326671790927,1.1994088221918968
1963-05-01,0.9655095434758247,0.4651869869261134,-0.06987824245632875,-0.27236112588262973,1.8110431183898712,0.3081232492997183,0.794466258118981,0.12855831037650248,1.1024161763865759,1.151109250732518,2.7617951668584473,0.4155124653739647,1.9423481380675494,2.613311555737038,-0.9114430201105559,2.00981896287205,1.4816498986339468
1963-06-01,1.1266662948295953,0.6698999696877737,-0.044469855790612196,-0.10280681118279161,-0.33236393851267165,1.3740115529134709,0.7690758272143006,-0.19529433646423341,1.692395654659802,1.1159157483609998,2.706573106114864,0.03453277160025403,1.8197520202331858,2.0721599219892797,-0.9743499442390116,1.9682928697250492,1.662933292835701
1963-07-01,1.378425135331212,0.32683694467981167,-0.025411884291221154,-0.03798670465338154,-0.4704905555939917,2.0931802835921665,0.850589010024152,2.9356239380781397,1.7552887364208243,1.010171380799774,2.803604634530106,0.07588300220751248,2.3373419673142237,1.521281760802724,-0.6583975074951404,2.2685469037400456,1.8976663064702741
1963-08-01,1.37093178778421,-0.012076930044397477,0.05722521300496169,-0.012047913625718606,0.04522053708083388,1.7947279865395418,1.2795564693787553,2.8797027403622732,1.9265950148639361,0.7644197359277236,2.936564504632935,0.11048960707133494,2.3525064663135944,1.5786917098445616,0.09447888987305457,2.399386738213866,2.040505847675193
1963-09-01,0.8651766402307269,0.8729680915111353,0.35415871400095156,0.37120730535976154,-0.04868718483741731,0.22170491076376866,-0.07978530499746869,-2.389540126239861,1.8908883176235334,0.8060593426447186,2.784486432731931,0.04828585224530213,2.3338656184743827,2.2819554978073784,0.3845698733877513,2.1862100596239076,1.5635351795415544
1963-10-01,1.1715063017045255,1.9328524031290841,0.28819054480726336,0.6390963474900628,0.09741841207989092,0.41701417848206446,0.34327436521486443,-0.7356948228882789,2.1751541447819354,1.1745899360578294,2.708835626152329,0.04140215291194073,2.554833966425693,2.1893682339634903,0.6934566145092513,2.1735814521049432,1.725574875932874
1963-11-01,1.2371705963939115,1.3166697074743265,0.45127118644068,0.7601720022661341,0.13239495505539775,0.8443506277080381,1.0856673661162282,-1.4244238795137,2.1050830053054925,1.1950253595497853,2.3708721422523182,0.4825922095828921,2.690308774075214,1.9024586860136952,0.8746527982979921,2.2000609013398407,2.167270794982248
1963-12-01,1.431901431901427,1.3234757210660892,0.5276429827721286,-0.9171454602926876,3.1743821789070625,1.716426255171635,1.536236129930065,-2.0464949286419354,2.4977189781022036,1.132337617228206,2.780129833474445,0.7331581131553456,2.7489309712889387,1.5994213149011258,1.2379885633437322,2.1182901829777534,1.6437734993481539
1964-01-01,1.3895809112550586,2.045551688343414,0.48526202030047927,-0.677140013580027,2.0992631725288446,1.5630196208846026,1.3078452474326445,-1.1267605633803028,2.414716100005692,0.7059800664451849,3.1571529245947882,0.7800635095954807,3.0199290866854125,1.742272179847455,1.2148600269968728,1.9603390856796743,0.7851387141005641
1964-02-01,1.4491150442477903,1.969664731450792,0.4915983302608272,-0.5251187214824343,2.0914261931187625,1.4221681146588538,1.1565220558773137,-0.9828009828010038,2.511961722488053,0.8858131487889281,3.0771392440635013,1.4245211257866075,3.2011729488667657,1.3845538215286117,2.230220071980648,2.01570285369169,0.7003774151754787
1964-03-01,1.594243011347892,1.4185687005547074,0.5281018027571479,-0.7027152471571178,1.852942195130399,1.8673928750069588,1.1505552521390823,-0.3495538588906125,2.59214949011564,0.927271469102499,3.3436358527676373,1.3396864857399409,2.984892787524357,1.7517197248440057,3.184751080329111,1.9974372503203344,0.7144330476851382
1964-04-01,1.688534573437412,1.3387448509813429,0.5002967862291279,-0.8058186141777693,2.8082477089697093,2.4177787704505906,1.174588166842419,-0.37836840162420265,2.1666383075265037,0.9055716853311352,3.5774410774410765,1.388792924756459,2.9759006815968667,1.725790987535977,3.728733179204466,2.033132530120492,0.18536201763748386
1964-05-01,1.542203305511047,1.0561994976242974,0.42380064417697016,-1.0868557226848647,2.9253378730500597,2.222842781345991,1.3743515063256493,-1.5957446808510751,1.7118644067796656,0.8276432857438513,3.541433370660696,1.110344827586204,2.766990291262133,1.6315161161957827,4.284612189187594,2.1055797864340455,-0.1848359814044003
1964-06-01,1.467100546026153,0.6383427177742415,0.35168001355875583,-1.370777453793638,2.966513825204944,1.73710998008409,1.1920553869636963,-0.00931792769289249,1.1694591251546271,0.8690853910884344,3.2626882320133848,1.2151339409002924,3.0958439355385874,1.695724862670177,4.605536127081981,2.178158329577895,0.591925906561615
1964-07-01,1.403721237476599,1.0316119691119654,0.19275577208218825,-1.3647970414722166,3.076120959332644,1.6644620811287258,1.0646980937006805,-1.6231086657496525,1.1799741529471306,0.8828195047934349,3.339362738277448,1.0339835941269757,2.747981198023379,1.825282958711948,4.822770578140726,2.1957434052757736,0.29767441860464483
1964-08-01,1.3523914238592558,0.890781169791955,0.1292126501302867,-1.4751203777939694,3.104898995167069,1.5812672176308682,0.8301763671627154,-3.268623024830701,1.0095911155981812,1.1655172413793138,3.2543968979365783,1.6072290818790131,2.954271961492176,1.8171674503865445,4.937761783965546,2.343165144482712,0.3000484550299941
1964-09-01,1.5230659262110353,-0.35511787526111543,-0.2303417087551169,-1.7733562014303275,3.1801259524720833,2.555027098772258,0.7966753774680604,-0.5819861431870563,1.0540479928235165,1.1167022816571366,3.2480995162404893,1.5719801434087128,2.946825111031087,1.3497419610956722,5.292626863912299,2.5284260921603767,0.36716056285527093
1964-10-01,1.3994073098452364,-0.8241758241758342,-0.26200688824560026,-2.0112608454864334,3.1247827598192597,2.7574750830564847,0.3475301826343386,-1.052246317137892,0.7543163658713639,0.7762588445421414,3.6039768019883773,1.710580769761342,2.425473445247618,1.2016760218198868,5.64482900700453,2.4333806075987066,0.2848896750768193
1964-11-01,1.3919333625602683,0.1320567844172902,-0.5652458186573317,-2.170216099878794,3.3785664578984,2.31353971576513,0.38808664259928416,-0.1564657156005636,0.8660185495586163,0.7140405080672914,3.846153846153845,1.296740994854215,2.256623995236664,1.1787042164385804,5.413322397328465,2.4283054003724303,0.10030649205905998
1964-12-01,1.3843291748741526,0.5134672552022321,-0.7124789207419919,-0.5535981534217559,0.22265704068552225,2.1491782553729557,0.5428020125150935,0.03665353248418913,0.4729053076666343,0.8723725786509182,3.6248798572017185,1.3663828618511387,2.1938168846611164,1.3369195475041713,4.862283817620689,2.5130111524163645,0.5316281577039638
1965-01-01,1.2831713443267414,0.20943034944949823,-0.7106706031210529,-0.7800867179232502,0.44594226579520774,1.2169831914429108,0.5707598127475696,1.286646447936776,0.6561752766501615,0.9072164948453585,3.456756387484631,1.4042057675183235,2.1659150249228483,1.4914772727272592,4.227067146004887,2.6575606859179155,1.1983524982760885
1965-02-01,1.1667211863482643,-0.2772230005663589,-0.6726410121243975,-0.9973348295693691,0.12570069644980136,0.9166302924487083,0.5383410453538817,1.332598106791668,0.8445852086458912,0.898614350391014,3.271537622682664,0.9136155996454528,2.0185875806547156,1.6577202399747464,3.687885958330904,2.560497298897372,2.159239231773263
1965-03-01,1.2368550100800977,0.0,-0.7046562163758647,-1.0166591877944726,0.04420565832425912,1.2712095586229502,0.32036283791081027,2.409304901689292,0.9329187027987521,0.8639012684264495,3.0587275693311655,1.2265758091993166,2.064355849994086,1.5171763226161716,2.9315587172279436,2.579071829736908,2.2472537702476276
1965-04-01,1.3120644599303313,-0.1494410903221865,-0.7762402969962919,-1.1134314101903857,-0.08441098018029707,1.548358957583682,0.3234850118611166,3.084761463640576,1.1047576750125,0.7672809481400293,3.1558986861709526,1.4719912770887233,2.2043614443590873,1.594407791391764,2.7260258315236046,2.6494464944649443,2.6126934290199655
1965-05-01,1.529667936853559,0.2964781983708786,-0.7237508440243003,-1.2019275843318245,0.0,2.283778615527505,0.3591309032142267,3.709226467847154,1.4664222629561703,0.861892058280304,3.258077599026628,1.8143373576154425,2.332309872461027,1.1824588880187925,2.418482899903265,2.5703343644130223,3.4510493434589034
1965-06-01,1.6741860085883364,-1.5917182778326409,-0.6037831447390671,-1.059409663470586,0.10120774576613449,3.5671560630777535,0.6985472372367032,4.333240145373217,1.717239079693237,0.8137308533916834,3.4296516338104177,1.848567530695764,2.1214080037609486,1.182088617504304,2.2155485040797926,2.543369597177288,2.5523936812013885
1965-07-01,1.6177189077683178,-1.734639039828017,-0.6236654616181512,-1.2836053712213042,-0.1045354914854116,3.285265098124264,0.7465900933237687,4.185309470544368,1.6438051868717682,0.9024406918711949,3.2045240339302485,2.1218530395033084,2.152492668621706,1.315068493150679,2.196003161341288,2.5812128767324216,2.5227230569467753
1965-08-01,1.5567368192666469,-1.029570214294248,-0.7340808123545617,-1.3631488833280008,-0.3642004451338792,2.608884308727006,1.3716360760062656,4.200504060487269,1.6380698539619174,0.6612584361578686,3.017703862660939,1.6972165648336728,1.9052071766699812,2.176125244618385,2.029458061614575,2.479701558042575,2.729519314740163
1965-09-01,1.4460571923743277,-0.8595130424365818,-0.6587308311446092,-1.5046334426785029,-0.7047715393694256,1.6501294219154492,1.1846677349080914,4.181378925850207,1.6200621393697183,0.6544413388779063,3.159303882195457,1.8870486016834012,1.8014341514603922,2.8593811202506867,1.89196753428492,2.517145775572734,3.1605140013369946
1965-10-01,1.4125669751583008,-1.8306636155606317,-0.6630934474503789,-1.806689839018101,-1.4628062961340154,1.6919926716240978,1.5025523548404653,4.484926946550779,1.6470718722271551,0.8179959100204446,2.905504464880726,2.04801302048014,1.9714202391367803,2.663854386376087,1.79407176287051,2.5504627268090174,3.371829626053688
1965-11-01,1.443087233812577,-2.10412732667925,-0.4772510340439101,-2.1236703505846264,-1.864629261889543,1.7928286852589552,1.4240762384248755,3.991519174041297,1.5897634742148066,1.0634671756765888,2.6815345811761695,2.1877539962069803,1.7118900663794137,2.9945269741985996,1.9618740621352837,2.57435822849248,3.774425207370718
1965-12-01,1.6676561066436453,-0.7558104797753695,-0.377903273746332,-2.3031452415660394,-2.2552847717786513,2.389151958674123,1.4115579151271769,3.8105706695978783,1.8162688963951457,1.014640789921695,2.822313502053785,2.0998442051073667,2.0361859328640493,2.989851678376261,2.57663260772991,2.560197272990992,3.775678124364406
1966-01-01,1.6766402501482556,-2.716904520212565,-0.2909755113310396,-2.2732420953279884,-1.3759446910902458,3.1864991642853155,1.545016739173245,2.830959078123593,1.7954809126567555,1.2532352540525764,2.7469624933967274,1.7022426371250936,2.241970145786137,2.8069356970686763,3.5549374130737097,2.2055101598090947,3.460405156537749
1966-02-01,2.0586333261478846,-1.8921504154959128,-0.31418502950792515,-1.9925662496398808,-1.163816503800205,4.947015570934251,1.8463467048710578,2.475965898784704,1.647473690010466,1.1965463321775673,3.352692713833151,1.6958313627457688,2.3500058024834485,2.779934772480189,4.530780362907735,1.861606176491804,3.040811856610918
1966-03-01,2.17976318622175,-2.0203831555037564,-0.15722936364600226,-1.9238670010058432,-1.0400734169470818,5.4250619545307694,2.2551130247578004,1.874887326482769,1.6835387323943716,1.209978927333306,3.40324495449148,1.3328845506563352,2.596348884381341,2.996747715657402,5.384015159959877,1.6281247748721466,3.079192235555479
1966-04-01,2.3751947982158983,-1.511613984674337,0.09141156462584876,-1.7879126498607976,-0.7603406326034111,5.540642113175152,2.403983949555757,1.5636232925952505,1.7680650120799624,1.5296757087497426,3.5582983193277293,1.3364674278038942,2.7177055626228683,2.829532276768441,5.785813630041719,2.0921705370623234,3.4841365242414115
1966-05-01,2.2733365503190153,-1.7974978352393083,0.17853726965504726,-1.5695577908521507,-0.8877637130801745,4.401474280220082,2.5657541599570544,2.039899352983468,1.71894673454864,1.2750084774499872,3.6135113904163365,1.0450860856166717,2.8099936529917393,3.7767974614967987,6.167351927991996,2.6351690960005807,3.422713218941559
1966-06-01,2.2346966051857944,0.05168587151501327,0.33346077057048656,-1.5353481610975324,-0.8661364249123683,2.6357240365431007,2.553677152435984,1.3933547695605626,1.7811287767032755,1.3294444821271094,4.1514360313315875,1.3997722858482446,2.5434457359880316,4.572533849129575,6.391706857364592,3.1827956989247377,3.247293921731884
1966-07-01,2.355895079865372,0.36763588855465956,0.8552099731949134,-1.2612681218051867,-0.5637321091007464,2.2464833088389717,3.0194527575887133,2.183054486892724,1.9559635032508165,1.2670235110779822,4.487932159165039,1.6234633885622562,2.2678991789630794,4.890674495866485,6.540352427774408,3.223961684180418,3.8538085760810485
1966-08-01,2.729263472734085,-0.21470908431113178,1.3234447925324364,-0.8850823565317582,-0.2978406552494328,4.413785812453752,2.4968966128746253,2.6157842873779433,2.1525349650349557,1.2257889746715611,4.843119385496667,1.9959946595460698,2.2767677926248693,4.098674634183714,6.909471596231184,3.3618843683083517,4.313775141079434
1966-09-01,3.0110511985478814,-0.4440550990816774,1.6097737788106918,-0.5915519877675839,0.23772329009033583,5.071618037135257,3.377164107400217,3.0859793078844104,2.1620441144354707,1.5509651202167354,5.255644951985468,2.238507661558951,2.5827511167105746,3.838537699923835,7.053782343569755,3.3805423101558714,3.7909061453720736
1966-10-01,3.244743302380193,1.1532327321800935,1.8340797611430995,-0.1956965935362504,1.6452881819736551,4.93853327681222,3.523955075348316,2.5931498362686893,2.26962736646844,1.7106152805949977,5.7505504468333,2.2461456671982933,2.8656409083109375,4.093745244255048,7.055281882868098,3.6523839977261376,4.377267665337508
1966-11-01,3.228728222068294,0.8879091270934728,2.058823529411767,0.2108140889269739,2.2121617450355084,4.38990849949755,3.614799581612227,3.093697367254694,2.546346782988017,1.4839797639123147,6.063348416289596,2.33976270961755,3.245935424776736,4.5319972671373225,6.878883680366295,3.714994682736625,4.264792661337907
1966-12-01,3.0629578511519173,0.13846663255169736,2.427329298440037,0.570286205447891,2.6034850885047187,3.4895942821105823,3.929891583098992,2.7794935145151283,2.420188176429,1.550492112714026,6.082474226804141,2.8196112253698598,3.050344945549918,5.086030470704171,6.0145084452143625,3.6843221837211138,3.7434298440980065
1967-01-01,2.9533404029692587,0.42965872821016615,2.3921100839261924,1.1430199485230512,3.0926772275866763,2.3408924652523795,3.9104372355430246,3.370687373158031,2.3607945294692407,1.5606080990178886,6.45244215938303,3.115037194473972,2.954041924671949,5.3395855392527425,5.11442999892553,3.700297155794536,3.8804535502589936
1967-02-01,2.650755095575047,-0.5301483806099738,2.3893692235614803,0.45056332462726234,3.1480655017336607,0.7366956880119739,3.9862144150797465,3.7082927692716052,2.450130095403286,1.699697682230434,6.360153256704973,3.434759500398626,2.902658880888942,5.74191598670293,3.865814696485618,4.030601402564278,3.209692847273908
1967-03-01,2.4493020805899386,-0.2379281944910562,2.2557511012747016,0.4694564416646176,2.991585093594375,-0.3628187439317364,4.1528501500078905,3.3799327552645675,2.331998701439243,1.6790919470750219,6.697282816685796,3.6603999202816846,2.762243687510596,5.62363732050224,2.924687962767068,4.352449138725436,3.0985019785189203
