Date,Personal consumption expenditures,PCE Excluding Food and Energy,Goods,Durable goods,Motor vehicles and parts,New motor vehicles (55),New autos,New domestic autos,New foreign autos, New light trucks,Net purchases of used motor vehicles (56), Used autos,Net transactions in used autos,Used auto margin,Employee reimbursement,Used light trucks,Net transactions in used trucks,Used truck margin,Motor vehicle parts and accessories (58),Tires,Accessories and parts,Furnishings and durable household equipment,Furniture and furnishings (parts of 31 and 32),Furniture,"Clocks, lamps, lighting fixtures, and other household decorative items",Carpets and other floor coverings,Window coverings,Household appliances (part of 33),Major household appliances,Small electric household appliances,"Glassware, tableware, and household utensils (34)",Dishes and flatware,Nonelectric cookware and tableware,Tools and equipment for house and garden (35),"Tools, hardware, and supplies",Outdoor equipment and supplies,Recreational goods and vehicles,"Video, audio, photographic, and information processing equipment and media (75, 76, and part of 93)",Video and audio equipment,Televisions,Other video equipment,Audio equipment,Recording media,Prerecorded and blank audio discs / tapes / digital files / downloads,"Video cassettes and discs, blank and prerecorded",Photographic equipment,Information processing equipment,Personal computers and peripheral equipment,Computer software and accessories,"Calculators, typewriters, and other information processing equipment","Sporting equipment, supplies, guns, and ammunition (part of 80)",Sports and recreational vehicles (79),Motorcycles,Bicycles and accessories,"Pleasure boats, aircraft, and other recreational vehicles",Pleasure boats,Pleasure aircraft,Other recreational vehicles,Recreational books (part of 90),Musical instruments (part of 80),Other durable goods,Jewelry and watches (part of 119),Jewelry,Watches,Therapeutic appliances and equipment (42),Therapeutic medical equipment,Corrective eyeglasses and contact lenses,Educational books (96),Luggage and similar personal items (part of 119),Telephone and facsimile equipment (67),Nondurable goods,Food and beverages purchased for off-premises consumption,Food and nonalcoholic beverages purchased for off-premises consumption (4),Food purchased for off-premises consumption,Cereals and bakery products,Cereals,Bakery products,Meats and poultry,Beef and veal,Pork,Other meats,Poultry,Fish and seafood,"Milk, dairy products, and eggs",Fresh milk,Processed dairy products,Eggs,Fats and oils,Fresh fruits and vegetables,Fruit (fresh),Vegetables (fresh),Processed fruits and vegetables,Sugar and sweets,"Food products, not elsewhere classified",Nonalcoholic beverages purchased for off-premises consumption,"Coffee, tea, and other beverage materials","Mineral waters, soft drinks, and vegetable juices",Alcoholic beverages purchased for off-premises consumption (5),Spirits,Wine,Beer,Food produced and consumed on farms (6),Clothing and footwear,Garments,Women's and girls' clothing (10),Men's and boys' clothing (11),Children's and infants' clothing (12),Other clothing materials and footwear (13 and 17),Clothing materials,Standard clothing issued to military personnel,Shoes and other footwear,Gasoline and other energy goods,"Motor vehicle fuels, lubricants, and fluids (59)",Gasoline and other motor fuel,Lubricants and fluids,Fuel oil and other fuels (29),Fuel oil,Other fuels,Other nondurable goods,Pharmaceutical and other medical products (40 and 41),Pharmaceutical products,Prescription drugs,Nonprescription drugs,Other medical products,"Recreational items (parts of 80, 92, and 93)","Games, toys, and hobbies",Pets and related products,"Flowers, seeds, and potted plants",Film and photographic supplies,Household supplies (parts of 32 and 36),Household cleaning products,Household paper products,Household linens,Sewing items,Miscellaneous household products,Personal care products (part of 118),"Hair, dental, shaving, and miscellaneous personal care products except electrical products",Cosmetic / perfumes / bath / nail preparations and implements,Electric appliances for personal care,Tobacco (127),"Magazines, newspapers, and stationery (part of 90)",Newspapers and periodicals,Stationery and miscellaneous printed materials,Expenditures abroad by U.S. residents,Government employees' expenditures abroad,Private employees' expenditures abroad,Less: Personal remittances in kind to nonresidents,Services,Household consumption expenditures (for services),Housing and utilities,Housing,Rental of tenant-occupied nonfarm housing (20),Tenant-occupied mobile homes,Tenant-occupied stationary homes,Tenant landlord durables,Imputed rental of owner-occupied nonfarm housing (21),Owner-occupied mobile homes,Owner-occupied stationary homes,Rental value of farm dwellings (22),Group housing (23),Household utilities,Water supply and sanitation (25),Water supply and sewage maintenance,Garbage and trash collection,Electricity and gas,Electricity (27),Natural gas (28),Health care,Outpatient services,Physician services (44),Dental services (45),Paramedical services (46),Home health care,Medical laboratories,Other professional medical services,Specialty outpatient care facilities and health and allied services,All other professional medical services,Hospital and nursing home services,Hospitals (51),Nonprofit hospitals' services to households,Proprietary hospitals,Government hospitals,Nursing homes (52),Nonprofit nursing homes' services to households,Proprietary and government nursing homes,Transportation services,Motor vehicle services,Motor vehicle maintenance and repair (60),Other motor vehicle services (61),Motor vehicle leasing,Auto leasing,Truck leasing,Motor vehicle rental,Parking fees and tolls,Public transportation,Ground transportation (63),Railway transportation,Road transportation,Intercity buses,Taxicabs,Intracity mass transit,Other road transportation service,Air transportation (64),Water transportation (65),Recreation services,"Membership clubs, sports centers, parks, theaters, and museums (82)",Membership clubs and participant sports centers,"Amusement parks, campgrounds, and related recreational services",Admissions to specified spectator amusements,Motion picture theaters,"Live entertainment, excluding sports",Spectator sports,Museums and libraries,"Audio-video, photographic, and information processing equipment services (parts of 77 and 93)",Cable and satellite television and radio services,Photo processing,Photo studios,"Repair of audio-visual, photographic, and information processing equipment",Video media rental,Gambling (91),Casino gambling,Lotteries,Pari-mutuel net receipts,"Other recreational services (81, 94, and part of 92)",Veterinary and other services for pets,Package tours,Maintenance and repair of recreational vehicles and sports equipment,Food services and accommodations,Food services,Purchased meals and beverages (102),Meals and nonalcoholic beverages,Meals at schools,Elementary and secondary school lunches,Higher education school lunches,Other purchased meals,Meals at limited service eating places,Meals at other eating places,Meals at drinking places,Alcohol in purchased meals,Food furnished to employees (including military) (103),Food supplied to civilians,Food supplied to military,Accommodations (104),Hotels and motels,Housing at schools,Financial services and insurance,Financial services,Financial services furnished without payment (107),Commercial banks,Other depository institutions and regulated investment companies,Pension funds,"Financial service charges, fees, and commissions (108)",Financial service charges and fees,Securities commissions,Direct commissions,Exchange-listed equities,Other direct commissions,Indirect commissions,Over-the-counter equity securities,Other imputed commissions,Mutual fund sales charges,Portfolio management and investment advice services,"Trust, fiduciary, and custody activities",Insurance,Life insurance (110),Net household insurance (111),Household insurance premiums and premium supplements,Less: Household insurance normal losses,Net health insurance (112),Medical care and hospitalization,Income loss,Workers' compensation,Net motor vehicle and other transportation insurance (116),Other services,Communication,Telecommunication services (71),"Land-line telephone services, local charges","Land-line telephone services, long-distance charges",Cellular telephone services,Postal and delivery services (68),First-class postal service (by U.S. Postal Service),Other delivery services (by non-U.S. postal facilities),Internet access (72),Education services,Higher education (97),Proprietary and public higher education,Nonprofit private higher education services to households,"Nursery, elementary, and secondary schools (98)",Elementary and secondary schools,Day care and nursery schools,Commercial and vocational schools (99),Professional and other services (121),Legal services,Accounting and other business services,Tax preparation and other related services,Employment agency services,Other personal business services,Labor organization dues,Professional association dues,Funeral and burial services,Personal care and clothing services (14 and parts of 17 and 118),Personal care services,Hairdressing salons and personal grooming establishments,Miscellaneous personal care services,Clothing and footwear services,Laundry and drycleaning services,"Clothing repair, rental, and alterations",Repair and hire of footwear,Social services and religious activities (120),Child care,Social assistance,Homes for the elderly,Residential mental health and substance abuse,Individual and family services,Vocational rehabilitation services,Community food and housing / emergency / other relief services,"Other social assistance, not elsewere classified",Social advocacy and civic and social organizations,Religious organizations' services to households,Foundations and grantmaking and giving services to households,"Household maintenance (parts of 31, 33, and 36)",Domestic services,"Moving, storage, and freight services","Repair of furniture, furnishings, and floor coverings",Repair of household appliances,Other household services,Foreign travel by U.S. residents (129),Passenger fares for foreign travel,U.S. travel outside the United States,U.S. student expenditures,Less: Expenditures in the United States by nonresidents (130),Foreign travel in the United States,Medical expenditures of foreigners,Expenditures of foreign students in the United States,Final consumption expenditures of nonprofit institutions serving households (NPISHs) (132)
BEA_Line_Number,1,368,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,328,329,330,331,332,333,334,335,336
Aggregation_Level,0,0,1,2,3,4,5,6,6,5,4,5,6,6,6,5,6,6,4,5,5,3,4,5,5,5,5,4,5,5,4,5,5,4,5,5,3,4,5,6,6,6,6,7,7,5,5,6,6,6,4,4,5,5,5,6,6,6,4,4,3,4,5,5,4,5,5,4,4,4,2,3,4,5,6,7,7,6,7,7,7,7,6,6,7,7,7,6,6,7,7,6,6,6,5,6,6,4,5,5,5,4,3,4,5,5,5,4,5,5,5,3,4,5,5,4,5,5,3,4,5,6,6,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,4,5,5,4,5,5,4,1,2,3,4,5,6,6,6,5,6,6,5,5,4,5,6,6,5,6,6,3,4,5,5,5,6,6,6,7,7,4,5,6,6,6,5,6,6,3,4,5,5,6,7,7,6,6,4,5,6,6,7,7,7,7,5,5,3,4,5,5,5,6,6,6,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,3,4,5,6,7,8,8,7,8,8,8,6,5,6,6,4,5,5,3,4,5,6,6,6,5,6,6,7,8,8,7,8,8,7,6,6,4,5,5,6,6,5,6,6,6,5,3,4,5,6,6,6,5,6,6,5,4,5,6,6,5,6,6,5,4,5,5,6,6,6,5,5,5,4,5,6,6,5,6,6,6,4,5,5,6,6,6,6,6,6,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,2
Terminal_Category,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
195901,17.124,17.597,28.009,54.478,32.602,38.531,38.961,38.943,38.943,36.57,11.9,10.691,24.475,4.837,11.621,26.231,,,38.782,47.283,30.649,46.513,43.285,36.893,86.947,31.405,43.66,64.129,60.743,96.443,30.785,35.705,26.701,55.107,54.544,57.994,218.924,1104.586,502.366,1257.531,1351.102,242.361,143.207,84.513,,165.555,7607.858,,,36.535,62.978,26.447,26.463,35.289,24.076,24.06,24.065,24.059,15.906,42.627,28.77,39.569,38.978,44.182,21.229,27.928,17.771,6.578,32.849,36.529,19.874,17.622,16.612,16.7,15.172,19.757,13.401,20.883,17.449,22.371,19.866,30.113,11.03,18.084,21.677,12.206,34.016,18.945,13.124,15.259,11.986,16.589,12.706,17.687,14.853,18.832,14.04,26.32,33.826,24.381,21.788,31.239,53.149,57.754,67.668,48.086,34.473,37.155,50.284,37.262,35.653,10.368,11.328,11.346,10.712,5.805,5.753,6.067,16.918,17.13,17.007,17.223,21.273,27.928,40.695,82.667,17.56,25.996,67.071,24.807,21.519,12.37,57.941,50.286,20.241,26.146,27.719,23.834,27.74,4.603,13.93,10.499,21.825,5.027,5.028,5.028,22.772,12.133,11.534,13.608,14.323,14.017,13.631,13.845,22.437,14.496,14.494,14.494,12.921,14.118,10.842,6.341,6.309,6.093,12.416,15.132,8.462,6.119,8.163,7.88,6.78,9.549,,,,,,4.74,4.438,4.438,4.438,4.438,7.218,7.218,7.219,13.239,12.577,11.116,22.363,,,,11.25,16.251,15.489,9.3,12.226,8.945,9.073,9.353,9.151,9.071,21.768,32.66,14.425,11.359,12.309,13.916,9.405,8.228,8.226,13.174,8.235,22.78,6.73,32.508,23.634,40.068,,14.908,14.893,14.891,14.891,14.077,11.713,13.907,27.086,11.211,11.355,11.355,11.314,11.594,11.592,11.591,11.299,,,,11.069,11.597,11.592,11.597,10.169,10.039,9.183,15.059,24.659,27.833,42.569,25.591,8.195,18.46,11.069,60.669,,,,,,,,,44.611,7.144,7.921,4.575,15.244,34.237,5.546,3.1,66.248,10.851,8.698,12.216,47.032,54.088,22.117,99.777,,9.394,9.944,9.69,,4.614,3.683,3.559,3.717,4.468,3.704,9.838,10.262,6.522,5.182,6.631,5.971,9.732,9.012,13.034,5.18,7.7,11.601,11.697,12.682,10.89,11.094,11.168,10.49,10.889,13.921,10.187,16.327,,,,,,,14.774,14.455,13.219,10.798,10.367,14.241,12.34,9.294,9.999,17.004,17.641,16.811,,13.005,14.872,,,54.163
195902,17.138,17.609,28.022,54.51,32.652,38.53,38.961,38.943,38.943,36.57,12.046,10.823,24.684,4.912,11.696,26.431,,,38.707,47.201,30.581,46.487,43.247,36.894,86.8,31.34,43.543,64.225,60.834,96.605,30.681,35.584,26.61,54.925,54.36,57.829,218.929,1106.677,503.66,1261.233,1351.102,242.703,144.647,85.362,,164.844,7636.897,,,36.675,62.988,26.432,26.421,35.295,24.059,24.051,24.035,24.009,15.907,42.629,28.815,39.657,39.065,44.28,21.281,27.959,17.833,6.603,32.849,36.668,19.882,17.556,16.546,16.664,15.128,19.709,13.36,20.854,17.601,21.606,19.688,30.565,10.983,18.12,21.788,12.205,33.721,19.001,13.033,14.901,12.033,16.541,12.706,17.488,14.517,18.406,13.722,26.338,33.884,24.376,21.789,30.576,53.137,57.712,67.673,47.983,34.486,37.241,50.303,37.34,35.747,10.574,11.621,11.645,10.701,5.839,5.795,5.98,16.915,17.129,17.006,17.222,21.268,27.959,40.568,82.675,17.301,26,66.791,24.837,21.456,12.421,57.94,50.305,20.758,26.146,27.717,23.836,27.736,4.604,13.945,10.499,21.892,5.027,5.028,5.028,22.727,12.149,11.552,13.618,14.329,14.018,13.631,13.845,22.471,14.495,14.433,14.494,13.059,14.08,10.865,6.364,6.333,6.11,12.439,15.182,8.459,6.131,8.186,7.914,6.78,9.549,,,,,,4.742,4.438,4.438,4.438,4.438,7.279,7.278,7.279,13.273,12.616,11.159,22.31,,,,11.303,16.187,15.517,9.321,12.226,8.97,9.117,9.428,9.149,9.115,21.768,30.876,14.501,11.392,12.415,13.891,9.42,8.257,8.256,13.073,8.265,23.095,8.906,33.033,23.852,40.068,,14.903,14.888,14.886,14.886,13.956,11.561,13.881,27.076,11.268,11.417,11.418,11.361,11.644,11.643,11.642,11.346,,,,11.179,11.646,11.64,11.647,10.156,10.039,9.133,15.058,24.498,27.454,43.188,23.987,8.232,18.545,11.096,61.048,,,,,,,,,44.719,7.192,7.957,4.574,15.295,34.483,5.569,3.142,65.984,10.854,8.821,12.21,47.285,54.418,22.27,100.303,,9.401,9.95,9.731,,4.557,3.661,3.571,3.681,4.402,3.653,9.435,10.022,6.538,5.183,6.518,5.791,9.499,9.04,13.144,5.182,7.748,11.641,11.764,12.769,10.89,11.109,11.168,10.523,10.889,13.636,9.919,15.897,,,,,,,14.603,14.168,12.931,10.795,10.347,14.422,12.331,9.395,10.05,17.025,17.699,16.811,,13.073,14.95,,,53.932
195903,17.149,17.627,28.016,54.578,32.738,38.677,39.11,39.093,39.093,36.711,11.998,10.774,24.981,4.874,11.767,26.73,,,38.734,47.193,30.654,46.529,43.287,36.981,86.948,31.284,43.409,64.337,60.933,96.894,30.579,35.466,26.522,55.102,54.432,58.963,218.742,1108.002,504.3,1264.33,1351.102,242.908,144.017,84.988,,165.014,7634.106,,,36.662,62.987,26.491,26.537,35.27,24.13,24.117,24.075,24.138,15.908,42.682,28.804,39.577,38.986,44.191,21.308,28.042,17.833,6.601,32.939,36.655,19.868,17.522,16.502,16.615,15.195,19.659,13.442,20.747,17.601,21.096,19.572,30.624,10.983,18.084,21.843,12.154,33.104,18.622,12.946,14.839,11.938,16.556,12.706,17.388,14.516,18.406,13.723,26.379,33.887,24.438,21.842,30.722,53.169,57.709,67.668,47.982,34.479,37.403,50.294,37.262,35.933,10.569,11.572,11.595,10.747,5.912,5.878,5.894,16.93,17.167,17.043,17.255,21.323,28.042,40.583,82.873,17.195,26.002,66.954,24.91,21.521,12.421,58.235,50.296,20.758,26.145,27.72,23.832,27.738,4.603,13.983,10.542,21.895,5.027,5.028,5.027,22.723,12.169,11.568,13.629,14.335,14.017,13.631,13.845,22.436,14.496,14.494,14.494,13.196,13.953,10.885,6.365,6.335,6.11,12.465,15.233,8.46,6.141,8.229,7.948,6.826,9.615,,,,,,4.724,4.421,4.421,4.421,4.421,7.27,7.269,7.269,13.336,12.664,11.201,22.391,,,,11.351,16.243,15.624,9.407,12.226,9.07,9.163,9.542,9.262,9.16,21.678,31.872,14.61,11.474,12.519,13.952,9.493,8.329,8.327,13.125,8.336,23.36,11.892,33.146,24.017,40.011,,14.887,14.873,14.87,14.871,13.901,11.469,13.943,27.15,11.288,11.434,11.436,11.361,11.642,11.64,11.639,11.346,,,,11.252,11.646,11.639,11.648,10.214,10.12,9.113,15.036,24.306,27.101,43.705,22.622,8.26,18.547,11.095,61.065,,,,,,,,,44.716,7.24,7.984,4.608,15.348,34.459,5.597,3.199,65.619,10.844,8.94,12.224,47.599,54.803,22.433,100.982,,9.436,9.991,9.48,,4.502,3.642,3.582,3.65,4.306,3.572,9.336,9.886,6.571,5.209,6.462,5.657,9.423,9.069,13.24,5.207,7.797,11.689,11.833,12.822,11.054,11.139,11.173,10.558,11.052,13.427,9.717,15.573,,,,,,,14.509,13.93,12.809,10.797,10.334,14.595,12.38,9.381,10.116,17.046,17.756,16.811,,13.073,14.95,,,54.313
195904,17.183,17.67,28.037,54.633,32.769,38.601,39.033,39.018,39.018,36.641,12.155,10.916,25.117,4.986,11.772,26.926,,,38.763,47.194,30.722,46.664,43.452,37.069,87.131,31.411,44.014,64.435,61.031,96.946,30.578,35.465,26.521,55.269,54.635,58.764,218.062,1108.23,504.236,1264.612,1351.102,242.833,143.616,84.749,,165.496,7635.636,,,36.669,62.959,26.499,26.501,35.327,24.132,24.109,24.145,24.138,15.846,42.74,28.83,39.655,39.063,44.278,21.373,28.125,17.889,6.602,32.939,36.663,19.88,17.473,16.435,16.549,15.225,19.613,13.484,20.651,17.551,21.032,19.57,29.998,11.032,17.989,21.899,12.205,30.864,18.404,12.891,14.78,11.891,16.591,12.706,17.087,14.447,18.321,13.659,26.433,34.049,24.499,21.843,31.202,53.258,57.77,67.784,47.981,34.475,37.623,50.787,37.34,36.117,10.64,11.719,11.745,10.747,5.88,5.836,6.023,16.998,17.204,17.079,17.288,21.376,28.125,40.701,82.855,17.406,26.09,67.022,24.884,21.519,12.421,58.241,50.789,20.328,26.214,27.791,23.898,27.79,4.671,13.929,10.498,21.822,5.027,5.028,5.028,22.684,12.211,11.603,13.685,14.401,14.076,14.046,13.904,22.464,14.557,14.556,14.555,13.331,14.204,10.891,6.391,6.361,6.131,12.465,15.233,8.46,6.168,8.263,7.988,6.826,9.68,,,,,,4.742,4.438,4.438,4.438,4.438,7.298,7.296,7.297,13.375,12.704,11.244,22.361,,,,11.401,16.201,15.672,9.433,12.226,9.101,9.152,9.664,9.265,9.15,21.768,31.527,14.706,11.581,12.642,14.064,9.584,8.433,8.431,13.071,8.44,23.361,11.689,33.22,24.017,40.011,,14.892,14.878,14.875,14.876,14.017,11.6,14.055,27.141,11.359,11.505,11.509,11.408,11.691,11.69,11.689,11.393,,,,11.397,11.695,11.689,11.695,10.295,10.201,9.184,14.998,24.153,26.79,44.158,21.469,8.297,18.585,11.157,61.024,,,,,,,,,44.965,7.274,8.019,4.643,15.402,34.422,5.617,3.242,65.244,10.844,8.998,12.219,47.617,54.831,22.432,101.094,,9.432,9.985,9.593,,4.452,3.628,3.6,3.625,4.234,3.51,9.332,9.687,6.593,5.209,6.565,5.791,9.632,9.084,13.361,5.208,7.823,11.718,11.931,12.942,11.082,11.108,11.169,10.49,11.08,13.196,9.494,15.216,,,,,,,14.399,13.682,12.424,10.801,10.331,14.595,12.386,9.481,10.103,17.108,17.813,16.877,,13.074,14.95,,,54.943
195905,17.191,17.69,28.026,54.724,32.875,38.749,39.182,39.168,39.168,36.782,12.174,10.934,25.115,5.023,11.776,26.922,,,38.701,47.099,30.731,46.728,43.496,37.07,87.282,31.405,44.38,64.441,61.032,97.034,30.683,35.587,26.612,55.574,54.972,58.764,217.828,1108.499,504.494,1265.631,1351.102,242.602,144.251,85.122,,165.014,7659.844,,,36.786,63.207,26.434,26.693,35.352,24.015,24,23.952,24.044,15.906,42.797,28.824,39.657,39.065,44.28,21.381,28.152,17.888,6.623,32.939,36.779,19.858,17.434,16.375,16.505,15.262,19.611,13.525,20.64,17.601,21.032,19.513,29.599,10.934,17.944,22.008,12.206,29.442,18.348,12.744,14.72,11.702,16.608,12.706,16.887,14.245,18.064,13.468,26.519,34.211,24.556,21.895,31.801,53.316,57.774,67.793,47.983,34.451,37.868,50.787,37.417,36.396,10.581,11.669,11.695,10.744,5.846,5.795,6.109,17.035,17.241,17.116,17.319,21.434,28.152,40.816,83.057,17.507,26.169,66.978,24.871,21.456,12.42,58.387,50.789,20.24,26.215,27.795,23.896,27.794,4.705,13.931,10.499,21.829,5.026,5.028,5.027,22.666,12.23,11.62,13.696,14.405,14.074,13.631,13.904,22.419,14.556,14.494,14.555,13.464,14.026,10.918,6.421,6.388,6.178,12.493,15.281,8.465,6.199,8.293,8.022,6.826,9.746,,,,,,4.772,4.467,4.467,4.467,4.467,7.33,7.327,7.328,13.389,12.705,11.243,22.38,,,,11.402,16.217,15.723,9.462,12.226,9.135,9.25,9.742,9.264,9.247,21.859,32.482,14.729,11.633,12.717,14.021,9.652,8.506,8.505,13.081,8.513,23.185,8.653,33.598,24.338,39.978,,14.923,14.908,14.906,14.907,14.079,11.703,14.012,27.018,11.424,11.575,11.58,11.454,11.737,11.735,11.735,11.439,,,,11.544,11.742,11.736,11.741,10.278,10.201,9.119,14.98,24.011,26.535,44.566,20.526,8.348,18.583,11.156,61.017,,,,,,,,,44.961,7.318,8.068,4.673,15.455,34.435,5.647,3.284,65.201,10.857,9.053,12.204,47.636,54.823,22.437,101.036,,9.47,10.024,9.716,,4.402,3.619,3.618,3.606,4.13,3.422,9.172,9.579,6.625,5.235,6.597,5.992,9.508,9.097,13.381,5.233,7.872,11.74,11.985,13.032,10.993,11.104,11.21,10.446,10.992,12.979,9.315,14.93,,,,,,,14.245,13.424,12.09,10.759,10.294,14.202,12.507,9.484,10.112,17.15,17.928,16.877,,13.074,14.95,,,55.036
195906,17.24,17.741,28.087,54.833,33.003,38.823,39.256,39.243,39.243,36.852,12.368,11.11,25.342,5.135,11.847,27.122,,,38.644,47.112,30.657,46.814,43.667,37.16,87.454,31.597,44.874,64.443,61.034,97.019,30.576,35.462,26.519,55.466,54.832,58.963,217.433,1106.804,503.219,1260.551,1351.102,242.164,144.478,85.257,,166.426,7610.748,,,36.55,63.305,26.442,26.658,35.422,24.013,23.998,23.952,24.044,15.908,43.041,28.818,39.655,39.064,44.279,21.447,28.235,17.945,6.581,32.939,36.543,19.903,17.492,16.432,16.582,15.24,19.47,13.525,20.528,17.601,20.712,19.453,29.085,10.935,17.894,21.899,12.206,29.494,18.294,13.541,15.139,12.696,16.691,12.706,16.886,14.111,17.894,13.341,26.573,34.376,24.627,21.894,31.821,53.37,57.769,67.784,47.983,34.452,38.11,50.787,37.34,36.675,10.538,11.669,11.695,10.739,5.772,5.711,6.195,17.114,17.276,17.151,17.348,21.488,28.235,40.95,83.428,17.409,26.334,67.446,24.968,21.52,12.42,58.39,50.789,21.192,26.282,27.866,23.956,27.891,4.756,13.932,10.499,21.829,5.058,5.059,5.059,22.759,12.274,11.662,13.753,14.469,14.136,14.698,13.963,22.504,14.618,14.556,14.617,13.595,13.959,10.942,6.442,6.41,6.191,12.518,15.283,8.509,6.217,8.315,8.056,6.826,9.747,,,,,,4.785,4.478,4.478,4.478,4.479,7.365,7.36,7.361,13.423,12.748,11.285,22.395,,,,11.454,16.213,15.747,9.471,12.226,9.146,9.336,9.739,9.262,9.334,21.949,30.914,14.826,11.708,12.832,14.158,9.684,8.533,8.532,13.128,8.54,23.383,9.614,34.109,24.302,40.15,,14.959,14.944,14.942,14.943,14.022,11.612,14.15,27.016,11.451,11.602,11.606,11.5,11.786,11.784,11.784,11.485,,,,11.507,11.787,11.781,11.787,10.3,10.201,9.205,14.99,23.958,26.357,44.962,19.791,8.396,18.68,11.19,61.433,,,,,,,,,45.096,7.358,8.115,4.692,15.509,34.527,5.672,3.34,64.654,10.869,9.106,12.266,47.707,54.951,22.476,101.338,,9.431,9.982,9.787,,4.351,3.596,3.631,3.57,4.067,3.374,8.725,9.402,6.654,5.258,6.583,5.845,9.563,9.165,13.509,5.257,7.898,11.849,12.068,13.117,11.093,11.231,11.339,10.569,11.091,12.769,9.109,14.599,,,,,,,14.178,13.158,12.045,10.978,10.493,15.176,12.521,9.564,10.18,17.192,18.043,16.877,,13.074,14.95,,,55.014
